,No correction,,ECP2,,ECP6,,SAFER_32,,PAYG,,FREE-p,,Aegis 9x61,,Zombie_XOR,,RIDER,,RIDER + FREE-p,,RIDER + ECP4,,RIDER-XOR,,RIDER-XOR + ECP4,,RIDER + Aegis 17x31
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.771,5.75E+09,53.73,5.75E+09,90.479
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.766,5.75E+09,53.727,5.75E+09,90.461
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.752,5.75E+09,53.723,5.75E+09,90.45
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.743,5.75E+09,53.717,5.75E+09,90.432
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.732,5.75E+09,53.716,5.75E+09,90.417
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.731,5.75E+09,53.711,5.75E+09,90.408
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.722,5.75E+09,53.709,5.75E+09,90.401
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.709,5.75E+09,53.705,5.75E+09,90.398
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.705,5.75E+09,53.701,5.75E+09,90.379
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.701,5.75E+09,53.697,5.75E+09,90.364
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.694,5.75E+09,53.697,5.75E+09,90.344
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.684,5.75E+09,53.686,5.75E+09,90.338
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.679,5.75E+09,53.672,5.75E+09,90.32
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.67,5.75E+09,53.665,5.75E+09,90.307
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.659,5.75E+09,53.66,5.75E+09,90.29
,,,,2.91E+09,101.07,3.05E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.658,5.75E+09,53.653,5.75E+09,90.284
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.649,5.75E+09,53.648,5.75E+09,90.268
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.643,5.75E+09,53.643,5.75E+09,90.247
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.639,5.75E+09,53.634,5.75E+09,90.227
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.628,5.75E+09,53.63,5.75E+09,90.213
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.619,5.75E+09,53.624,5.75E+09,90.184
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.614,5.75E+09,53.609,5.75E+09,90.169
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.75E+09,39.613,5.75E+09,53.598,5.75E+09,90.163
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.75E+09,55.514,,,,,,,5.76E+09,39.61,5.76E+09,53.589,5.75E+09,90.155
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.514,,,,,,,5.76E+09,39.606,5.76E+09,53.581,5.76E+09,90.139
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.515,,,,,,,5.76E+09,39.603,5.76E+09,53.581,5.76E+09,90.127
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.514,,,,,,,5.76E+09,39.59,5.76E+09,53.58,5.76E+09,90.12
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.515,,,,,,,5.76E+09,39.581,5.76E+09,53.562,5.76E+09,90.105
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.514,,,,,,,5.76E+09,39.579,5.76E+09,53.554,5.76E+09,90.09
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.515,,,,,,,5.76E+09,39.579,5.76E+09,53.546,5.76E+09,90.078
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.514,,,,,,,5.76E+09,39.567,5.76E+09,53.539,5.76E+09,90.068
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.515,,,,,,,5.76E+09,39.56,5.76E+09,53.532,5.76E+09,90.056
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.516,,,,,,,5.76E+09,39.557,5.76E+09,53.523,5.76E+09,90.033
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.515,,,,,,,5.76E+09,39.551,5.76E+09,53.519,5.76E+09,90.027
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.503,,,,,,,5.76E+09,39.546,5.76E+09,53.516,5.76E+09,90.022
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.154,,,,,,,5.76E+09,39.529,5.76E+09,53.513,5.76E+09,90.015
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.121,,,,,,,5.76E+09,39.512,5.76E+09,53.514,5.76E+09,90.011
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.127,,,,,,,5.76E+09,39.508,5.76E+09,53.511,5.76E+09,90
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.124,,,,,,,5.76E+09,39.496,5.76E+09,53.507,5.76E+09,89.989
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.127,,,,,,,5.76E+09,39.481,5.76E+09,53.503,5.76E+09,89.978
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.477,5.76E+09,53.499,5.76E+09,89.96
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.127,,,,,,,5.76E+09,39.469,5.76E+09,53.495,5.76E+09,89.952
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.461,5.76E+09,53.493,5.76E+09,89.935
,,,,2.91E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.455,5.76E+09,53.488,5.76E+09,89.915
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.451,5.76E+09,53.483,5.76E+09,89.915
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.443,5.76E+09,53.477,5.76E+09,89.904
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.436,5.76E+09,53.474,5.76E+09,89.892
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.431,5.76E+09,53.466,5.76E+09,89.885
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.76E+09,39.421,5.76E+09,53.464,5.76E+09,89.88
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.76E+09,55.126,,,,,,,5.77E+09,39.416,5.77E+09,53.463,5.76E+09,89.877
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.4,5.77E+09,53.458,5.77E+09,89.866
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.386,5.77E+09,53.453,5.77E+09,89.847
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.38,5.77E+09,53.452,5.77E+09,89.83
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.373,5.77E+09,53.442,5.77E+09,89.821
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.363,5.77E+09,53.438,5.77E+09,89.822
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.357,5.77E+09,53.434,5.77E+09,89.815
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.348,5.77E+09,53.432,5.77E+09,89.804
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.336,5.77E+09,53.423,5.77E+09,89.799
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.324,5.77E+09,53.419,5.77E+09,89.793
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.314,5.77E+09,53.415,5.77E+09,89.782
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.307,5.77E+09,53.415,5.77E+09,89.768
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.302,5.77E+09,53.416,5.77E+09,89.755
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.302,5.77E+09,53.409,5.77E+09,89.75
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.29,5.77E+09,53.402,5.77E+09,89.731
,,,,2.92E+09,101.07,3.06E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.274,5.77E+09,53.394,5.77E+09,89.717
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.263,5.77E+09,53.391,5.77E+09,89.709
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.255,5.77E+09,53.387,5.77E+09,89.694
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.248,5.77E+09,53.381,5.77E+09,89.692
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.239,5.77E+09,53.373,5.77E+09,89.681
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.237,5.77E+09,53.366,5.77E+09,89.669
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.232,5.77E+09,53.367,5.77E+09,89.665
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.223,5.77E+09,53.361,5.77E+09,89.651
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.215,5.77E+09,53.36,5.77E+09,89.642
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.21,5.77E+09,53.361,5.77E+09,89.642
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.77E+09,39.203,5.77E+09,53.351,5.77E+09,89.637
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.77E+09,55.126,,,,,,,5.78E+09,39.192,5.78E+09,53.336,5.78E+09,89.617
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.191,5.78E+09,53.335,5.78E+09,89.592
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.187,5.78E+09,53.33,5.78E+09,89.586
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.184,5.78E+09,53.326,5.78E+09,89.574
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.178,5.78E+09,53.317,5.78E+09,89.554
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.168,5.78E+09,53.318,5.78E+09,89.536
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.159,5.78E+09,53.312,5.78E+09,89.518
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.152,5.78E+09,53.305,5.78E+09,89.507
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.146,5.78E+09,53.302,5.78E+09,89.499
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.126,,,,,,,5.78E+09,39.137,5.78E+09,53.297,5.78E+09,89.493
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.128,,,,,,,5.78E+09,39.134,5.78E+09,53.293,5.78E+09,89.489
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.123,,,,,,,5.78E+09,39.131,5.78E+09,53.289,5.78E+09,89.486
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.134,,,,,,,5.78E+09,39.127,5.78E+09,53.286,5.78E+09,89.472
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.114,,,,,,,5.78E+09,39.124,5.78E+09,53.283,5.78E+09,89.466
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,55.159,,,,,,,5.78E+09,39.123,5.78E+09,53.276,5.78E+09,89.462
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.93,,,,,,,5.78E+09,39.106,5.78E+09,53.274,5.78E+09,89.465
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.706,,,,,,,5.78E+09,39.102,5.78E+09,53.27,5.78E+09,89.451
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.75,,,,,,,5.78E+09,39.098,5.78E+09,53.262,5.78E+09,89.427
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.731,,,,,,,5.78E+09,39.098,5.78E+09,53.262,5.78E+09,89.407
,,,,2.92E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.741,,,,,,,5.78E+09,39.092,5.78E+09,53.262,5.78E+09,89.382
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.737,,,,,,,5.78E+09,39.092,5.78E+09,53.253,5.78E+09,89.366
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.739,,,,,,,5.78E+09,39.092,5.78E+09,53.243,5.78E+09,89.346
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.738,,,,,,,5.78E+09,39.086,5.78E+09,53.244,5.78E+09,89.325
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.738,,,,,,,5.78E+09,39.085,5.78E+09,53.24,5.78E+09,89.321
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.738,,,,,,,5.78E+09,39.078,5.78E+09,53.229,5.78E+09,89.307
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.78E+09,54.738,,,,,,,5.78E+09,39.061,5.78E+09,53.226,5.78E+09,89.296
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.046,5.79E+09,53.22,5.79E+09,89.288
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.042,5.79E+09,53.212,5.79E+09,89.269
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.036,5.79E+09,53.206,5.79E+09,89.258
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.028,5.79E+09,53.197,5.79E+09,89.231
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.026,5.79E+09,53.19,5.79E+09,89.214
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.022,5.79E+09,53.188,5.79E+09,89.201
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.019,5.79E+09,53.187,5.79E+09,89.19
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.017,5.79E+09,53.178,5.79E+09,89.176
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,39.001,5.79E+09,53.169,5.79E+09,89.165
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.989,5.79E+09,53.164,5.79E+09,89.155
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.981,5.79E+09,53.163,5.79E+09,89.147
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.977,5.79E+09,53.159,5.79E+09,89.136
,,,,2.93E+09,101.07,3.07E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.971,5.79E+09,53.154,5.79E+09,89.103
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.961,5.79E+09,53.145,5.79E+09,89.079
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.953,5.79E+09,53.139,5.79E+09,89.063
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.945,5.79E+09,53.135,5.79E+09,89.04
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.939,5.79E+09,53.128,5.79E+09,89.027
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.941,5.79E+09,53.12,5.79E+09,89.022
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.937,5.79E+09,53.118,5.79E+09,89.014
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.933,5.79E+09,53.109,5.79E+09,89.01
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.927,5.79E+09,53.109,5.79E+09,89.005
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.917,5.79E+09,53.104,5.79E+09,89.004
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.913,5.79E+09,53.103,5.79E+09,88.988
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.908,5.79E+09,53.099,5.79E+09,88.962
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.902,5.79E+09,53.08,5.79E+09,88.948
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.79E+09,54.738,,,,,,,5.79E+09,38.9,5.79E+09,53.078,5.79E+09,88.938
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.9,5.80E+09,53.078,5.80E+09,88.927
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.9,5.80E+09,53.078,5.80E+09,88.923
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.884,5.80E+09,53.073,5.80E+09,88.907
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.872,5.80E+09,53.072,5.80E+09,88.885
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.867,5.80E+09,53.072,5.80E+09,88.876
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.861,5.80E+09,53.07,5.80E+09,88.865
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.854,5.80E+09,53.062,5.80E+09,88.854
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.843,5.80E+09,53.059,5.80E+09,88.847
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.841,5.80E+09,53.05,5.80E+09,88.843
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.83,5.80E+09,53.047,5.80E+09,88.836
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.738,,,,,,,5.80E+09,38.821,5.80E+09,53.043,5.80E+09,88.817
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.739,,,,,,,5.80E+09,38.82,5.80E+09,53.041,5.80E+09,88.803
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.736,,,,,,,5.80E+09,38.814,5.80E+09,53.042,5.80E+09,88.785
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.745,,,,,,,5.80E+09,38.81,5.80E+09,53.038,5.80E+09,88.781
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.727,,,,,,,5.80E+09,38.802,5.80E+09,53.034,5.80E+09,88.776
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.767,,,,,,,5.80E+09,38.785,5.80E+09,53.023,5.80E+09,88.761
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.474,,,,,,,5.80E+09,38.782,5.80E+09,53.016,5.80E+09,88.738
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.324,,,,,,,5.80E+09,38.781,5.80E+09,53.017,5.80E+09,88.73
,,,,2.93E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.359,,,,,,,5.80E+09,38.777,5.80E+09,53.017,5.80E+09,88.717
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.344,,,,,,,5.80E+09,38.763,5.80E+09,53.011,5.80E+09,88.699
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.353,,,,,,,5.80E+09,38.748,5.80E+09,53.003,5.80E+09,88.673
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.349,,,,,,,5.80E+09,38.748,5.80E+09,52.998,5.80E+09,88.662
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.35,,,,,,,5.80E+09,38.739,5.80E+09,52.997,5.80E+09,88.664
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.35,,,,,,,5.80E+09,38.728,5.80E+09,52.992,5.80E+09,88.664
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.35,,,,,,,5.80E+09,38.723,5.80E+09,52.992,5.80E+09,88.657
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.80E+09,54.35,,,,,,,5.80E+09,38.72,5.80E+09,52.992,5.80E+09,88.635
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.712,5.81E+09,52.986,5.81E+09,88.621
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.698,5.81E+09,52.986,5.81E+09,88.607
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.689,5.81E+09,52.985,5.81E+09,88.578
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.69,5.81E+09,52.979,5.81E+09,88.563
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.682,5.81E+09,52.974,5.81E+09,88.533
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.671,5.81E+09,52.973,5.81E+09,88.515
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.66,5.81E+09,52.968,5.81E+09,88.516
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.646,5.81E+09,52.968,5.81E+09,88.499
,,,,2.94E+09,101.07,3.08E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.639,5.81E+09,52.967,5.81E+09,88.462
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.636,5.81E+09,52.968,5.81E+09,88.447
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.63,5.81E+09,52.965,5.81E+09,88.429
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.615,5.81E+09,52.961,5.81E+09,88.41
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.606,5.81E+09,52.962,5.81E+09,88.391
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.591,5.81E+09,52.957,5.81E+09,88.379
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.588,5.81E+09,52.954,5.81E+09,88.367
,,,,2.94E+09,101.07,3.09E+09,102.17,,,,,,,5.81E+09,54.35,,,,,,,5.81E+09,38.58,5.81E+09,52.949,5.81E+09,88.345
